mahalleler
21627;;;ELDELEK;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21628;;;DURASILLI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21629;;;DOMBAYLI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21630;;;KEMERKÖY;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21631;;;KEMERDAMLARI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21632;;;KELİ;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21633;;;KIRDAMLARI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21634;;;KARAOĞLANLI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21635;;;KARAPINAR;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21636;;;KARASAVCI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21637;;;KARAYAHŞİ;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21638;;;KARAAĞAÇ;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21639;;;KAPLANKÖY;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21640;;;KAPANCI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21641;;;KALE;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21642;;;KABAZLI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21643;;;HASALAN;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21644;;;İĞDECİK;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21645;;;CAFERBEY;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21646;;;BURHANKÖY;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21647;;;BEYLİKLİ;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21648;;;CUMHURİYET;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21649;;;ÇALTILI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21650;;;ÇAMURHAMAMI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21651;;;ÇAKALDOĞAN;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21652;;;DERBENT;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21653;;;DAMATLI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21654;;;DELİBAŞLI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21655;;;DEDETAŞI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21656;;;ÇUKUROBA;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21657;;;ÇÖKELEK;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21658;;;ÇELİKLİ;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21659;;;ÇAPAKLI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21660;;;ÇAVLI;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21661;;;ÇAYKÖY;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21662;;;ÇAYPINAR;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21663;;;BAŞLIOĞLU;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21664;;;BEŞEYLÜL;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21665;;;BARIŞ;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21666;;;BAHÇECİK;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21667;;;BAĞCILAR;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21668;;;ATATÜRK;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21669;;;AKYAR;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21670;;;ALLAHDİYEN;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21671;;;ADALA;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21672;;;AKÖREN;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21673;;;AKSOY;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21674;;;AKÇAKÖY;;MANİSA -> SALİHLİ -> SALİHLİ-İLÇE MERKEZİ;;
21675;;;AFŞAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21676;;;AHMETAĞA;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21677;;;ALEMŞAHLI;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21678;;;AYAN;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21679;;;AŞAĞIKOÇAKLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21680;;;BAĞLICA;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21681;;;BAHADIRLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21682;;;BAHARLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21683;;;BEREKETLİ;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21684;;;ÇAVUŞLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21685;;;ÇANAKÇI;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21686;;;ÇİMENTEPE;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21687;;;DADAĞLI;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21688;;;DİNDARLI;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21689;;;CUMHURİYET;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21690;;;BEYHARMANI;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21691;;;KAHRAMANLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21692;;;KARACAALİ;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21693;;;DOĞUŞLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21694;;;EMCELLİ;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21695;;;GÜNEYDAMLARI;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21696;;;GÜNYAKA;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21697;;;YUKARIKOÇAKLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21698;;;YEŞİLTEPE;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21699;;;ZİYANLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21700;;;YENİKÖY;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21701;;;ÖZPINAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21702;;;SELİMİYE;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21703;;;SİTELER;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21704;;;SIĞIRTMAÇLI;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21705;;;TIRAZLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21706;;;ŞEYHDAVUTLAR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21707;;;KONAK;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21708;;;KIZILÇUKUR;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21709;;;MİMARSİNAN;;MANİSA -> SARIGÖL -> SARIGÖL-İLÇE MERKEZİ;;
21710;;;MÜTEVELLİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21711;;;NURİYE;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21712;;;KOLDERE;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21713;;;KOYUNCU;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21714;;;LÜTFİYE;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21715;;;KURTULUŞ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21716;;;KUMKUYUCAK;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21717;;;TAŞDİBİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21718;;;ŞEHİTLER;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21719;;;ŞATIRLAR;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21720;;;TİRKEŞ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21721;;;SEYİTOBA;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21722;;;SARUHAN;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21723;;;SARISIĞIRLI;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21724;;;SARIÇAM;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21725;;;PAŞA;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21726;;;PINARBAŞI;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21727;;;YILMAZ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21728;;;HACIMUSA;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21729;;;HACIRAHMANLI;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21730;;;HALİTPAŞA;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21731;;;GÜMÜLCELİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21732;;;GÖZLET;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21733;;;GÖKÇEKÖY;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21734;;;KEMİKLİDERE;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21735;;;KEPENEKLİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21736;;;KAYIŞLAR;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21737;;;İSTASYON;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21738;;;İSHAKÇELEBİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21739;;;HATİPLER;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21740;;;HEYBELİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21741;;;BÜYÜKBELEN;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21742;;;CUMHURİYET;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21743;;;CENGİZ TOPEL;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21744;;;ÇAKMAKLI;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21745;;;ÇAMLIYURT;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21746;;;ÇALTEPE;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21747;;;DİLEK;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21748;;;DEVELİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21749;;;ÇULLUGÖRECE;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21750;;;ÇERKEZ OSMANİYE;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21751;;;ÇINAROBA;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21752;;;BEDELLER;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21753;;;BAHADIR;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21754;;;AZİMLİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21755;;;AYDINLAR;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21756;;;ATATÜRK;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21757;;;ALİBEYLİ;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21758;;;APAK;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21759;;;ADİLOBA;;MANİSA -> SARUHANLI -> SARUHANLI-İLÇE MERKEZİ;;
21760;;;AKÇAKERTİL;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21761;;;ALTINKÖY;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21762;;;AVLAŞA;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21763;;;AŞAĞITEFEN;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21764;;;BEKİRAĞALAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21765;;;ÇIKRIKÇI;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21766;;;ÇİNAN;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21767;;;ÇAMYAYLA;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21768;;;ÇANŞA;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21769;;;ÇORTAK;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21770;;;DEDELER;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21771;;;ÇAMKÖY;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21772;;;ÇAMPINAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21773;;;ÇAMLICA;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21774;;;ÇALIKLI;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21775;;;BEYPINAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21776;;;HAVAOĞLU;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21777;;;İNNİCE;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21778;;;KABAKLAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21779;;;KAYRANLAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21780;;;KAZIKLI;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21781;;;KINIK;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21782;;;KARABEYLER;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21783;;;KARATAŞTERZİLER;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21784;;;KARŞIOVA;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21785;;;KARASELENDİ;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21786;;;KARAKOZAN;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21787;;;GÖLBAŞI;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21788;;;HALILAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21789;;;HACILAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21790;;;HACIHALİLLER;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21791;;;DUMANLAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21792;;;FATİH;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21793;;;ESKİCAMİ;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21794;;;ESKİN;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21795;;;YILDIZ;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21796;;;YUKARITEFEN;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21797;;;ZAFER;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21798;;;ZIRAMANLAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21799;;;YEŞİL MAHALLE;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21800;;;YENİCE;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21801;;;YENİCAMİ;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21802;;;YAĞCI;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21803;;;PINARLAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21804;;;RAHMANLAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21805;;;SELMANHACILAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21806;;;TEPEEYNİHAN;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21807;;;TAVAK;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21808;;;TURPÇU;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21809;;;ŞEHİRLİOĞLU;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21810;;;ŞEREFİYE;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21811;;;KURTULUŞ;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21812;;;KURŞUNLU;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21813;;;KÜRKÇÜ;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21814;;;OMURLAR;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21815;;;MOLLAAHMETLER;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21816;;;MIDIKLI;;MANİSA -> SELENDİ -> SELENDİ-İLÇE MERKEZİ;;
21817;;;NAMAZGAH;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21818;;;NALDÖKEN;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21819;;;MENTEŞE;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21820;;;ONÜÇEYLÜL;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21821;;;NİHAT DANIŞMAN;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21822;;;KÜÇÜK GÜNEY;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21823;;;KURTULUŞ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21824;;;KUM;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21825;;;KOYUNDERE;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21826;;;KOZANLI;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21827;;;KOZLUÖREN;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21828;;;KOBAKLAR;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21829;;;KİRAZ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21830;;;KIZILÖREN;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21831;;;TABANLAR;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21832;;;SULTANİYE;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21833;;;TURGUTALP;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21834;;;ULARCA;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21835;;;TÜRKALİ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21836;;;TÜRKPİYALE;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21837;;;TEKELİ IŞIKLAR;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21838;;;SARIKAYA;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21839;;;SEVİŞLER;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21840;;;SÖĞÜTÇÜK;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21841;;;PİRAHMET;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21842;;;SAMSACI;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21843;;;YAĞCILI;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21844;;;VAKIFLI;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21845;;;URUZLAR;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21846;;;YAYLADALI;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21847;;;ZAFER;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21848;;;YIRCA;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21849;;;EVCİLER;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21850;;;EYNEZ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21851;;;DUĞLA;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21852;;;DUALAR;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21853;;;HACIYUSUF;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21854;;;HAMİDİYE;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21855;;;GÖKTAŞ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21856;;;KARAMANLI;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21857;;;KARACAKAŞ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21858;;;KARACAHİSAR;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21859;;;KAPLAN;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21860;;;KARAÇAM;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21861;;;KAYRAKALTI;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21862;;;İNÖNÜ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21863;;;İSTASYON;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21864;;;HATUN;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21865;;;HECİZ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21866;;;HÜRRİYET;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21867;;;BOZARMUT;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21868;;;BONCUKLU;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21869;;;BÜYÜK IŞIKLAR;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21870;;;BÜYÜK GÜNEY;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21871;;;CENKYERİ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21872;;;CUMA;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21873;;;CUMHURİYET;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21874;;;DARKALE;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21875;;;DEREKÖY;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21876;;;DEVLETHAN;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21877;;;DENİŞ;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21878;;;ÇATALÇAM;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21879;;;ÇAVDIR;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21880;;;ÇERKEZ HAMİDİYE;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21881;;;ÇEVİRCEK;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21882;;;BEYCE;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21883;;;BAYAT;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21884;;;AVDAN;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21885;;;ATATÜRK;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21886;;;AKÇAAVLU;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21887;;;ADİL;;MANİSA -> SOMA -> SOMA-İLÇE MERKEZİ;;
21888;;;ADNAN MENDERES;;MANİSA -> ŞEHZADELER -> ŞEHZADELER-İLÇE MERKEZİ;;
21889;;;AHMET BEDEVİ;;MANİSA -> ŞEHZADELER -> ŞEHZADELER-İLÇE MERKEZİ;;
21890;;;ADAKALE;;MANİSA -> ŞEHZADELER -> ŞEHZADELER-İLÇE MERKEZİ;;
21891;;;2.ANAFARTALAR;;MANİSA -> ŞEHZADELER -> ŞEHZADELER-İLÇE MERKEZİ;;
21892;;;1.ANAFARTALAR;;MANİSA -> ŞEHZADELER -> ŞEHZADELER-İLÇE MERKEZİ;;
21893;;;AKPINAR;;MANİSA -> ŞEHZADELER -> ŞEHZADELER-İLÇE MERKEZİ;;
21894;;;AKINCILAR;;MANİSA -> ŞEHZADELER -> ŞEHZADELER-İLÇE MERKEZİ;;
